duration,gross,genres,actor_3_name,facenumber_in_poster,country,budget,title_year,movie_facebook_likes,ratio_rentabilite,imdb_score_disc,ratio_rentabilite_disc
109,81022333,action|adventure|mystery|sci-fi,'grant heslov',0,usa,50000000,1995,0,1.620447,'\'Block1of4\'','\'Block3of4\''
124,75621915,comedy|drama|family,'stephanie szostak',3,usa,?,2011,22000,?,'\'Block3of4\'',?
121,79948113,drama|mystery|sci-fi|thriller,'chandler canterbury',0,usa,50000000,2009,0,1.598962,'\'Block2of4\'','\'Block3of4\''
95,88658172,comedy|romance,'zooey deschanel',2,usa,50000000,2006,2000,1.773163,'\'Block1of4\'','\'Block3of4\''
128,75888270,horror|mystery,'sissy spacek',0,usa,?,2005,0,?,'\'Block1of4\'',?
118,84244877,comedy|drama|romance,'steve carell',7,usa,50000000,2011,44000,1.684898,'\'Block4of4\'','\'Block3of4\''
80,75367693,animation|comedy|family|fantasy,'michael monks',0,usa,35000000,2004,795,2.153363,'\'Block1of4\'','\'Block3of4\''
99,73701902,comedy|family,'jake busey',1,usa,60000000,2004,0,1.228365,'\'Block1of4\'','\'Block3of4\''
133,75605492,biography|drama|sport,'brad pitt',1,usa,50000000,2011,27000,1.51211,'\'Block4of4\'','\'Block3of4\''
127,67823573,action|drama|thriller,'rene russo',3,usa,50000000,1995,0,1.356471,'\'Block3of4\'','\'Block3of4\''
106,91439400,action|mystery|thriller,'scoot mcnairy',0,uk,50000000,2014,24000,1.828788,'\'Block3of4\'','\'Block3of4\''
98,67128202,action|adventure|family|fantasy|sci-fi|thriller,'tom everett scott',3,usa,65000000,2009,0,1.032742,'\'Block1of4\'','\'Block2of4\''
132,70496802,action|drama|thriller,'rupert graves',1,usa,54000000,2005,48000,1.305496,'\'Block4of4\'','\'Block3of4\''
114,60470220,action|adventure|comedy,'georgina chapman',2,usa,50000000,2003,955,1.209404,'\'Block2of4\'','\'Block3of4\''
45,?,crime|drama,'nicola walker',2,uk,?,?,0,?,'\'Block4of4\'',?
78,58336565,adventure|animation|comedy|family,'alexander gould',0,usa,50000000,2006,624,1.166731,'\'Block3of4\'','\'Block3of4\''
101,66002004,adventure|comedy|family|fantasy|romance|sport,'cheryl hines',1,usa,50000000,2005,1000,1.32004,'\'Block1of4\'','\'Block3of4\''
113,54997476,crime|drama|mystery|thriller,'conrad goode',0,usa,50000000,2001,970,1.09995,'\'Block2of4\'','\'Block3of4\''
98,55682070,action|fantasy|horror,'ingrid bolsÂ¸ berdal',2,germany,50000000,2013,45000,1.113641,'\'Block2of4\'','\'Block3of4\''
124,52752475,drama|thriller,'chad lowe',0,usa,50000000,2002,0,1.055049,'\'Block3of4\'','\'Block2of4\''
109,55092830,action|adventure|sci-fi|thriller,'reuben langdon',1,usa,60000000,2011,27000,0.918214,'\'Block2of4\'','\'Block2of4\''
128,50815288,drama|thriller,'kayvan novak',0,usa,50000000,2005,0,1.016306,'\'Block3of4\'','\'Block2of4\''
144,52822418,action|drama|thriller|war,'david costabile',0,usa,50000000,2016,44000,1.056448,'\'Block4of4\'','\'Block2of4\''
95,50150619,adventure|animation|comedy|family|fantasy|romance,'ana de la reguera',1,usa,50000000,2014,18000,1.003012,'\'Block4of4\'','\'Block2of4\''
105,48745150,crime|thriller,'mary lynn rajskub',1,usa,50000000,2006,773,0.974903,'\'Block1of4\'','\'Block2of4\''
121,50007168,action|crime|drama|thriller,'scott glenn',0,usa,50000000,1997,1000,1.000143,'\'Block3of4\'','\'Block2of4\''
125,48154732,action|drama|war,'john michael higgins',1,usa,50000000,1997,2000,0.963095,'\'Block1of4\'','\'Block2of4\''
129,48265581,drama|mystery|thriller,'charles martinet',1,usa,50000000,1997,25000,0.965312,'\'Block4of4\'','\'Block2of4\''
132,46982632,adventure|horror|mystery,'alice krige',0,canada,50000000,2006,0,0.939653,'\'Block3of4\'','\'Block2of4\''
118,44737059,comedy|sport,'faizon love',1,usa,50000000,2000,0,0.894741,'\'Block2of4\'','\'Block2of4\''
113,56724080,comedy,'natasha lyonne',7,usa,50000000,2012,39000,1.134482,'\'Block3of4\'','\'Block3of4\''
140,44484065,action|crime|drama|mystery|thriller,'siobhan fallon hogan',2,germany,50000000,1998,3000,0.889681,'\'Block4of4\'','\'Block2of4\''
89,47553512,action|thriller,'scott lawrence',0,usa,50000000,2014,15000,0.95107,'\'Block1of4\'','\'Block2of4\''
104,42610000,action|comedy|crime|thriller,'gilbert r. hill',1,usa,55000000,1994,669,0.774727,'\'Block1of4\'','\'Block2of4\''
106,41482207,comedy|fantasy|horror,'phoebe cates',0,usa,50000000,1990,0,0.829644,'\'Block2of4\'','\'Block2of4\''
141,47105085,crime|drama,'leighton meester',1,usa,50000000,2014,47000,0.942102,'\'Block4of4\'','\'Block2of4\''
124,41256277,action|thriller,'marcel iures',2,usa,50000000,1997,0,0.825126,'\'Block2of4\'','\'Block2of4\''
98,50740078,action|horror|sci-fi|thriller,'mike epps',1,germany,45000000,2004,0,1.127557,'\'Block2of4\'','\'Block3of4\''
108,40203020,comedy|drama|romance,'celia imrie',1,uk,40000000,2004,0,1.005076,'\'Block2of4\'','\'Block2of4\''
114,40905277,crime|drama|romance|thriller,'john billingsley',3,usa,50000000,2003,1000,0.818106,'\'Block2of4\'','\'Block2of4\''
101,38590500,action|adventure|thriller,'sven-ole thorsen',1,usa,50000000,1994,812,0.77181,'\'Block1of4\'','\'Block2of4\''
93,39177541,action|adventure|family|fantasy,'taylor dooley',1,usa,50000000,2005,0,0.783551,'\'Block1of4\'','\'Block2of4\''
119,39778599,adventure|drama|thriller,'peter youngblood hills',0,usa,50000000,2000,0,0.795572,'\'Block3of4\'','\'Block2of4\''
119,37486138,comedy|drama|romance,'spencer breslin',1,usa,50000000,2004,718,0.749723,'\'Block2of4\'','\'Block2of4\''
99,38105077,action|crime|thriller,rain,0,usa,40000000,2009,0,0.952627,'\'Block2of4\'','\'Block2of4\''
137,35168395,drama|romance|sport,'carmine giovinazzo',0,usa,50000000,1999,0,0.703368,'\'Block2of4\'','\'Block2of4\''
105,?,crime|drama|mystery,'john lyons',1,uk,?,?,361,?,'\'Block4of4\'',?
117,32800000,comedy|crime|drama|thriller,'paul guilfoyle',1,usa,40000000,1996,877,0.82,'\'Block1of4\'','\'Block2of4\''
87,33643461,comedy|family,'steve coogan',0,usa,50000000,2010,0,0.672869,'\'Block1of4\'','\'Block2of4\''
129,32741596,drama|fantasy,'cÂ©cile de france',0,usa,50000000,2010,16000,0.654832,'\'Block2of4\'','\'Block2of4\''
115,31874869,crime|mystery|thriller,'agnes bruckner',0,usa,50000000,2002,0,0.637497,'\'Block2of4\'','\'Block2of4\''
132,30306268,action|crime|thriller,'kelly rowan',0,france,50000000,1995,0,0.606125,'\'Block2of4\'','\'Block2of4\''
131,27667947,crime|drama|thriller,'richard brake',0,uk,50000000,2007,3000,0.553359,'\'Block2of4\'','\'Block2of4\''
95,27067160,comedy|drama|romance,'rita wilson',1,usa,50000000,1999,0,0.541343,'\'Block2of4\'','\'Block2of4\''
125,26616999,action|adventure|romance|sci-fi|thriller,'rachel roberts',3,usa,40000000,2013,43000,0.665425,'\'Block2of4\'','\'Block2of4\''
98,26536120,action|crime|drama|mystery|thriller,'tim daly',0,germany,50000000,2003,0,0.530722,'\'Block2of4\'','\'Block2of4\''
110,26199517,action|crime|drama|mystery|thriller,'rick hoffman',1,usa,50000000,2002,705,0.52399,'\'Block2of4\'','\'Block2of4\''
118,25450527,action|crime|drama|mystery|thriller,'armin mueller-stahl',0,usa,50000000,2009,0,0.509011,'\'Block2of4\'','\'Block2of4\''
101,25407250,action|adventure|sci-fi|thriller,'michelle forbes',0,usa,50000000,1996,0,0.508145,'\'Block1of4\'','\'Block2of4\''
60,?,drama|mystery|thriller,'aaron hill',2,usa,?,?,915,?,'\'Block4of4\'',?
90,23159305,action|adventure|animation|comedy|drama|family|sci-fi,'m. emmet walsh',1,usa,70000000,1999,0,0.330847,'\'Block4of4\'','\'Block1of4\''
119,24006726,adventure|comedy|drama,'matthew gray gubler',8,usa,50000000,2004,0,0.480135,'\'Block4of4\'','\'Block2of4\''
139,20389967,action|biography|drama|history|war,'jessica collins',1,usa,50000000,2016,10000,0.407799,'\'Block3of4\'','\'Block1of4\''
130,19593740,crime|drama|thriller,'matt craven',0,usa,50000000,2003,0,0.391875,'\'Block4of4\'','\'Block1of4\''
100,19118247,action|comedy,'kelli garner',5,usa,40000000,2005,779,0.477956,'\'Block1of4\'','\'Block2of4\''
114,26442251,action|crime|drama|thriller,'bruce mcgill',2,usa,50000000,2015,15000,0.528845,'\'Block3of4\'','\'Block2of4\''
96,17114882,crime|mystery|thriller,'raza jaffrey',1,usa,25000000,2007,0,0.684595,'\'Block4of4\'','\'Block2of4\''
110,18472363,action|adventure|crime|thriller,'ashley scott',3,usa,50000000,2005,0,0.369447,'\'Block1of4\'','\'Block1of4\''
158,14131298,adventure|biography|drama|history|war,'rab affleck',0,france,390000000,1999,0,0.036234,'\'Block2of4\'','\'Block1of4\''
102,21557240,adventure|comedy|fantasy,'james franco',3,usa,49900000,2011,18000,0.432009,'\'Block1of4\'','\'Block1of4\''
84,21283440,drama|mystery|thriller,'sarah gadon',0,usa,55000000,2011,0,0.386972,'\'Block2of4\'','\'Block1of4\''
115,10556196,crime|drama|thriller,'william atherton',2,usa,50000000,1997,697,0.211124,'\'Block2of4\'','\'Block1of4\''
99,16671505,adventure|comedy|crime|drama|family,'cynthia nixon',1,usa,50000000,1994,0,0.33343,'\'Block2of4\'','\'Block1of4\''
135,10400000,drama|romance,'demi moore',1,usa,50000000,1995,943,0.208,'\'Block1of4\'','\'Block1of4\''
108,9528092,biography|drama|thriller,'brooke smith',2,usa,22000000,2010,9000,0.433095,'\'Block3of4\'','\'Block1of4\''
43,?,action|drama|sci-fi,'grant bowler',3,usa,?,?,0,?,'\'Block3of4\'',?
127,10137232,action|biography|crime|drama|thriller,'edgar ramÂ­rez',0,france,50000000,2005,0,0.202745,'\'Block2of4\'','\'Block1of4\''
107,9795017,crime|drama|thriller,'linda fiorentino',0,usa,50000000,1995,422,0.1959,'\'Block1of4\'','\'Block1of4\''
95,20488579,action|sci-fi|thriller,'alison lohman',1,usa,50000000,2009,0,0.409772,'\'Block1of4\'','\'Block1of4\''
124,19445217,drama|fantasy|romance,'pruitt taylor vince',7,usa,60000000,2013,14000,0.324087,'\'Block2of4\'','\'Block1of4\''
109,8355815,comedy|crime|drama|thriller,'danny woodburn',2,uk,55000000,2002,0,0.151924,'\'Block2of4\'','\'Block1of4\''
102,28837115,comedy,'justin theroux',4,usa,50000000,2016,28000,0.576742,'\'Block1of4\'','\'Block2of4\''
88,6471394,comedy|crime,'willie nelson',5,usa,50000000,2004,288,0.129428,'\'Block1of4\'','\'Block1of4\''
87,6291602,comedy|sci-fi,'garry shandling',0,usa,50000000,2000,255,0.125832,'\'Block1of4\'','\'Block1of4\''
104,10706786,action|fantasy|thriller,'katy mixon',1,usa,50000000,2011,15000,0.214136,'\'Block1of4\'','\'Block1of4\''
96,8742261,action|crime|drama|mystery|thriller,'josie ho',2,canada,18000000,2009,0,0.485681,'\'Block1of4\'','\'Block2of4\''
85,43905746,action|sci-fi|thriller,'delroy lindo',1,usa,49000000,2001,0,0.896036,'\'Block2of4\'','\'Block2of4\''
64,?,drama|romance|sci-fi,'stephen walters',8,usa,?,?,31000,?,'\'Block4of4\'',?
104,21413502,action|adventure|comedy|crime|music|mystery,'david patrick kelly',5,usa,40000000,1990,2000,0.535338,'\'Block2of4\'','\'Block2of4\''
135,7994115,comedy|drama|music,'tom sturridge',2,uk,?,2009,21000,?,'\'Block4of4\'',?
190,124107476,crime|drama|thriller,'james lew',0,usa,48000000,2000,0,2.585572,'\'Block4of4\'','\'Block4of4\''
127,197171806,action|adventure|fantasy,'alison doody',5,usa,48000000,1989,0,4.107746,'\'Block4of4\'','\'Block4of4\''
129,12802907,drama|romance,'matthew macfadyen',1,uk,?,2012,36000,?,'\'Block3of4\'',?
120,31569268,action|crime|drama|sci-fi|thriller,'jose pablo cantillo',0,usa,49000000,2015,67000,0.644271,'\'Block3of4\'','\'Block2of4\''
118,66488090,crime|drama|mystery|thriller,'leland orser',2,usa,48000000,1999,0,1.385169,'\'Block3of4\'','\'Block3of4\''
112,95308367,crime|drama|thriller,'mel rodriguez',0,usa,48000000,2002,0,1.985591,'\'Block3of4\'','\'Block3of4\''
89,?,horror|thriller,'steve bacic',0,usa,1500000,2006,352,?,'\'Block1of4\'',?
114,60652036,action|adventure|comedy|drama|war,'mykelti williamson',1,usa,48000000,1999,3000,1.263584,'\'Block3of4\'','\'Block3of4\''
137,1206135,crime|drama|thriller,'michael nardone',3,'czech republic',50000000,2015,18000,0.024123,'\'Block2of4\'','\'Block1of4\''
112,56607223,adventure|comedy,'vince vieluf',8,canada,48000000,2001,0,1.179317,'\'Block2of4\'','\'Block3of4\''
120,50173190,drama|mystery|sci-fi,'alfre woodard',1,usa,48000000,2001,0,1.045275,'\'Block4of4\'','\'Block2of4\''
123,47095453,comedy|fantasy|romance,'bradley whitford',1,usa,48000000,2001,0,0.981155,'\'Block2of4\'','\'Block2of4\''
93,37879996,comedy|fantasy|romance,'brian doyle-murray',2,usa,48000000,2000,0,0.789167,'\'Block2of4\'','\'Block2of4\''
123,25900000,crime|drama|music,'fred gwynne',1,usa,58000000,1984,828,0.446552,'\'Block2of4\'','\'Block1of4\''
122,53574088,adventure|crime|drama|western,'gretchen mol',1,usa,55000000,2007,0,0.974074,'\'Block4of4\'','\'Block2of4\''
115,89253340,action|thriller,'jon gries',0,france,48000000,2014,38000,1.859445,'\'Block2of4\'','\'Block3of4\''
123,37339525,crime|drama|romance|thriller,'keith hudson',1,usa,48000000,1998,0,0.777907,'\'Block3of4\'','\'Block2of4\''
96,60154431,comedy|drama|thriller,'andy dick',1,usa,47000000,1996,0,1.279882,'\'Block2of4\'','\'Block3of4\''
110,528972,drama|romance|war,'eric peterson',0,india,?,1998,522,?,'\'Block4of4\'',?
105,103738726,action|comedy|crime|music|romance|thriller,'seymour cassel',1,usa,100000000,1990,2000,1.037387,'\'Block2of4\'','\'Block2of4\''
113,69304264,crime|romance|thriller,'denis leary',0,usa,48000000,1999,0,1.443839,'\'Block3of4\'','\'Block3of4\''
132,29781453,biography|comedy|drama,'alissa dean',1,usa,48000000,2001,0,0.620447,'\'Block2of4\'','\'Block2of4\''
93,?,action|adventure|drama,'chris mulkey',1,usa,14000000,1982,0,?,'\'Block4of4\'',?
115,?,drama|mystery|sci-fi,'natalya bondarchuk',0,'soviet union',1000000,1972,0,?,'\'Block4of4\'',?
75,15519841,adventure|animation|comedy|family|fantasy,'rob paulsen',3,usa,47000000,2006,261,0.330209,'\'Block1of4\'','\'Block1of4\''
108,5600000,drama|horror|romance|thriller,'george cole',1,usa,47000000,1996,616,0.119149,'\'Block1of4\'','\'Block1of4\''
105,126805112,comedy|romance,'rupert everett',1,usa,46000000,1997,0,2.756633,'\'Block2of4\'','\'Block4of4\''
102,93607673,comedy|romance,'larry king',4,usa,48000000,2001,881,1.95016,'\'Block1of4\'','\'Block3of4\''
118,67263182,drama|mystery|thriller,'crystal lowe',0,usa,46000000,2002,0,1.462243,'\'Block3of4\'','\'Block3of4\''
111,92001027,action|adventure|drama|sci-fi|thriller,'jonathan frakes',2,usa,45000000,1996,3000,2.044467,'\'Block4of4\'','\'Block3of4\''
81,10539414,action|drama|fantasy|thriller|western,'julia jones',1,usa,47000000,2010,0,0.224243,'\'Block1of4\'','\'Block1of4\''
116,58918501,action|drama|mystery|thriller|war,'scott glenn',1,usa,46000000,1996,975,1.280837,'\'Block3of4\'','\'Block3of4\''
86,181395380,comedy|fantasy|romance,'randall tex cobb',1,usa,45000000,1997,0,4.031008,'\'Block3of4\'','\'Block4of4\''
127,14946229,biography|crime|drama|thriller,'olympia dukakis',1,uk,25000000,2016,0,0.597849,'\'Block4of4\'','\'Block2of4\''
140,?,drama|history|war,'jacqueline bisset',1,'south korea',48000000,1981,115,?,'\'Block1of4\'',?
91,130512915,comedy|family|fantasy,'harvey korman',2,usa,45000000,1994,0,2.900287,'\'Block1of4\'','\'Block4of4\''
98,139852971,action|crime|thriller,'d.b. sweeney',0,france,45000000,2012,63000,3.107844,'\'Block2of4\'','\'Block4of4\''
84,110000082,comedy,'jenny mccarthy',7,usa,48000000,2003,0,2.291668,'\'Block1of4\'','\'Block4of4\''
109,106807667,action|comedy|crime|romance,'heather burns',1,usa,45000000,2000,0,2.373504,'\'Block2of4\'','\'Block4of4\''
93,101702060,action|adventure|family|fantasy|sci-fi,'anita briem',0,usa,45000000,2008,0,2.260046,'\'Block1of4\'','\'Block4of4\''
113,95149435,comedy|family|romance,'hector elizondo',2,usa,40000000,2004,1000,2.378736,'\'Block1of4\'','\'Block4of4\''
141,100768056,crime|drama|mystery|thriller,'tony goldwyn',0,usa,45000000,1993,0,2.23929,'\'Block2of4\'','\'Block4of4\''
119,92115211,crime|drama|mystery|thriller,'brad renfro',3,usa,45000000,1994,1000,2.047005,'\'Block3of4\'','\'Block3of4\''
97,93452056,adventure|comedy|drama,'sean hayes',1,usa,45000000,2007,22000,2.076712,'\'Block4of4\'','\'Block3of4\''
117,83287363,action|thriller,'patrick bergin',1,usa,45000000,1992,0,1.85083,'\'Block3of4\'','\'Block3of4\''
101,82931301,comedy|romance,'elaine stritch',0,germany,60000000,2005,0,1.382188,'\'Block1of4\'','\'Block3of4\''
153,60962878,crime|drama|mystery|thriller,'dylan minnette',2,usa,46000000,2013,86000,1.32528,'\'Block4of4\'','\'Block3of4\''
122,76261036,crime|drama|thriller,'tom berenger',2,usa,45000000,2001,0,1.69469,'\'Block4of4\'','\'Block3of4\''
102,71423726,adventure|comedy|sci-fi,'robin sachs',3,usa,45000000,1999,19000,1.587194,'\'Block4of4\'','\'Block3of4\''
83,71277420,comedy,'andy richter',7,usa,45000000,2001,0,1.583943,'\'Block1of4\'','\'Block3of4\''
103,88625922,adventure|comedy|family|musical,'steve whitmire',3,usa,45000000,2011,26000,1.969465,'\'Block3of4\'','\'Block3of4\''
110,70001065,action|horror,'udo kier',1,usa,45000000,1998,0,1.555579,'\'Block3of4\'','\'Block3of4\''
136,67253092,drama|sport,'robert richard',0,usa,30000000,2005,0,2.24177,'\'Block3of4\'','\'Block4of4\''
91,66790248,drama|thriller,'bruce altman',0,usa,45000000,2002,0,1.484228,'\'Block2of4\'','\'Block3of4\''
89,65557989,action|adventure|horror|thriller,'kari wuhrer',0,usa,45000000,1997,0,1.456844,'\'Block1of4\'','\'Block3of4\''
107,60786269,comedy|drama|music|romance,'izabella miko',5,usa,45000000,2000,0,1.350806,'\'Block1of4\'','\'Block3of4\''
129,59365105,comedy|drama|romance,'kris marshall',9,uk,45000000,2003,52000,1.319225,'\'Block4of4\'','\'Block3of4\''
95,162792677,adventure|animation|comedy|family|fantasy,'john ratzenberger',0,usa,120000000,1998,0,1.356606,'\'Block3of4\'','\'Block3of4\''
122,31598308,horror|mystery|thriller,'ian richardson',1,usa,35000000,2001,0,0.902809,'\'Block3of4\'','\'Block2of4\''
110,57362581,action|crime|drama|romance|thriller,'emilio estefan jr.',2,peru,45000000,1994,0,1.274724,'\'Block1of4\'','\'Block3of4\''
135,53854588,comedy|drama|romance|sport,'rene russo',0,usa,45000000,1996,1000,1.196769,'\'Block2of4\'','\'Block3of4\''
111,?,comedy|family,'tim matheson',0,usa,2500000,1968,0,?,'\'Block3of4\'',?
95,52580895,comedy|family|romance|sport,'robert duvall',1,usa,45000000,2005,743,1.168464,'\'Block1of4\'','\'Block3of4\''
109,51019112,adventure|comedy|sci-fi,'thomas lennon',0,usa,50000000,2005,10000,1.020382,'\'Block3of4\'','\'Block2of4\''
93,48114556,comedy|family|fantasy|romance,'alice greczyn',1,usa,26000000,2004,531,1.85056,'\'Block1of4\'','\'Block3of4\''
94,50648679,action|horror|sci-fi|thriller,'james tumminia',1,france,45000000,2007,0,1.125526,'\'Block2of4\'','\'Block3of4\''
117,46280507,comedy|romance,'joel mchale',0,usa,40000000,2014,12000,1.157013,'\'Block2of4\'','\'Block3of4\''
112,38360195,adventure|comedy|drama,'timothy hutton',1,usa,45000000,2006,0,0.852449,'\'Block2of4\'','\'Block2of4\''
111,46815748,action|adventure|crime|thriller,'william lucking',1,usa,45000000,1994,0,1.04035,'\'Block2of4\'','\'Block2of4\''
96,35617599,drama|family|fantasy,'david keith',1,usa,45000000,1995,0,0.791502,'\'Block2of4\'','\'Block2of4\''
141,47307550,crime|drama|thriller,'gary stretch',4,usa,45000000,2012,28000,1.051279,'\'Block2of4\'','\'Block2of4\''
94,32003620,action|crime|thriller,'will beinbrink',1,usa,25000000,2004,2000,1.280145,'\'Block2of4\'','\'Block3of4\''
87,27972410,action|adventure|comedy,'ben miller',1,uk,35000000,2003,2000,0.799212,'\'Block2of4\'','\'Block2of4\''
88,28133159,adventure|animation|comedy|family|fantasy,'julia roberts',1,usa,50000000,2006,593,0.562663,'\'Block2of4\'','\'Block2of4\''
177,27400000,action|adventure|sci-fi,'josÂ© ferrer',3,usa,40000000,1984,11000,0.685,'\'Block3of4\'','\'Block2of4\''
133,24343673,drama|fantasy|musical|romance,'robert clohessy',0,usa,45000000,2007,14000,0.540971,'\'Block4of4\'','\'Block2of4\''
119,22877808,drama|romance,'joe komara',0,usa,35000000,2008,0,0.653652,'\'Block4of4\'','\'Block2of4\''
102,36883539,action|crime|drama|thriller,'sasha roiz',2,germany,52000000,2006,0,0.709299,'\'Block3of4\'','\'Block2of4\''
101,22531698,action|adventure|sci-fi|thriller,'david belle',0,france,70000000,2008,0,0.321881,'\'Block1of4\'','\'Block1of4\''
91,20400913,action|comedy|crime|drama|thriller,'keenen ivory wayans',1,usa,45000000,1996,451,0.453354,'\'Block1of4\'','\'Block2of4\''
117,20101861,comedy|romance|sci-fi,'obba babatundÂ©',0,usa,45000000,1996,0,0.446708,'\'Block2of4\'','\'Block1of4\''
86,25200412,adventure|comedy|family|fantasy|sci-fi,'tim meadows',3,usa,45000000,2009,916,0.560009,'\'Block1of4\'','\'Block2of4\''
